mirna_id	target_gene_id
hsa-miR-101-5p	80218
hsa-miR-548at-5p	80218
hsa-miR-133b	84665
hsa-miR-133a-3p	84665
hsa-miR-3977	84665
hsa-miR-302f	84665
hsa-miR-1324	10797
hsa-miR-5683	10797
hsa-miR-548as-3p	10797
hsa-miR-361-3p	2872
hsa-miR-4420	2872
hsa-miR-181b-3p	2872
hsa-miR-181b-2-3p	2872
hsa-miR-494-3p	2872
hsa-miR-4802-3p	2872
hsa-miR-34b-3p	2872
hsa-miR-524-5p	80306
hsa-miR-520d-5p	80306
hsa-miR-6878-5p	80306
hsa-miR-589-5p	80306
hsa-miR-7113-5p	80306
hsa-miR-6754-5p	80306
hsa-miR-4441	80306
hsa-miR-4270	80306
hsa-miR-4733-3p	80306
hsa-miR-330-3p	80306
hsa-miR-6760-5p	80306
hsa-miR-6753-5p	80306
hsa-miR-6835-3p	80306
hsa-miR-302b-3p	4154
hsa-miR-302c-3p	4154
hsa-miR-520d-3p	4154
hsa-miR-302d-3p	4154
hsa-miR-302e	4154
hsa-miR-520c-3p	4154
hsa-miR-372-3p	4154
hsa-miR-373-3p	4154
hsa-miR-520a-3p	4154
hsa-miR-302a-3p	4154
hsa-miR-8064	4154
hsa-miR-6868-3p	4293
hsa-miR-4490	4293
hsa-miR-651-3p	4293
hsa-miR-548b-3p	4293
hsa-miR-490-3p	4293
hsa-miR-3133	4293
hsa-miR-205-5p	4293
hsa-miR-129-5p	84328
hsa-miR-4684-5p	9860
hsa-miR-3163	9860
hsa-miR-4282	9860
hsa-miR-548c-3p	9860
hsa-miR-491-3p	4026
hsa-miR-7156-3p	4026
hsa-miR-514b-5p	4026
hsa-miR-513c-5p	4026
hsa-miR-372-5p	4026
hsa-miR-371a-5p	4026
hsa-miR-616-5p	4026
hsa-miR-373-5p	4026
hsa-miR-371b-5p	4026
hsa-miR-4729	4026
hsa-miR-641	4026
hsa-miR-3617-5p	4026
hsa-miR-4666a-3p	3949
hsa-miR-381-3p	3949
hsa-miR-300	3949
hsa-miR-935	84458
hsa-miR-455-3p	84458
hsa-miR-363-3p	84458
hsa-miR-25-3p	84458
hsa-miR-367-3p	84458
hsa-miR-92a-3p	84458
hsa-miR-92b-3p	84458
hsa-miR-32-5p	84458
hsa-miR-766-5p	83999
hsa-miR-4722-5p	83999
hsa-miR-6845-3p	83999
hsa-miR-4673	83999
hsa-miR-4645-5p	83999
hsa-miR-454-3p	83999
hsa-miR-4295	83999
hsa-miR-3666	83999
hsa-miR-301b-3p	83999
hsa-miR-301a-3p	83999
hsa-miR-130b-3p	83999
hsa-miR-130a-3p	83999
hsa-miR-6165	83999
hsa-miR-519c-3p	83999
hsa-miR-519b-3p	83999
hsa-miR-519a-3p	83999
hsa-miR-302a-3p	83999
hsa-miR-373-3p	83999
hsa-miR-302b-3p	83999
hsa-miR-520a-3p	83999
hsa-miR-302e	83999
hsa-miR-372-3p	83999
hsa-miR-520c-3p	83999
hsa-miR-520d-3p	83999
hsa-miR-302d-3p	83999
hsa-miR-302c-3p	83999
hsa-miR-3935	80311
hsa-miR-5571-5p	80311
hsa-miR-6867-5p	51621
hsa-miR-6793-3p	51621
hsa-miR-3191-5p	3480
hsa-miR-6873-3p	3480
hsa-miR-494-3p	3480
hsa-miR-4456	3480
hsa-miR-548q	3480
hsa-miR-6824-3p	3480
hsa-miR-6764-3p	3480
hsa-miR-518c-5p	3480
hsa-miR-6817-3p	3480
hsa-miR-7110-3p	3480
hsa-miR-5698	22824
hsa-miR-744-3p	22824
hsa-miR-4423-5p	22824
hsa-miR-6501-5p	22824
hsa-miR-143-5p	22824
hsa-miR-4430	22824
hsa-miR-3652	22824
hsa-miR-122-5p	22824
hsa-miR-504-3p	22824
hsa-miR-3135b	22824
hsa-miR-6499-3p	22824
hsa-miR-367-5p	22824
hsa-miR-1267	22824
hsa-miR-3664-5p	22824
hsa-miR-372-5p	84376
hsa-miR-371a-5p	84376
hsa-miR-616-5p	84376
hsa-miR-373-5p	84376
hsa-miR-371b-5p	84376
hsa-miR-3613-3p	84376
hsa-miR-5692a	84376
hsa-miR-4452	3178
hsa-miR-8070	3178
hsa-miR-183-3p	3178
hsa-miR-203b-3p	3178
hsa-miR-7158-3p	3178
hsa-miR-219a-2-3p	3178
hsa-miR-219b-3p	3178
hsa-miR-8073	3178
hsa-miR-6868-5p	3178
hsa-miR-221-5p	3178
hsa-miR-1179	3178
hsa-miR-890	3151
hsa-miR-10b-5p	3151
hsa-miR-10a-5p	3151
hsa-miR-3650	3159
hsa-miR-504-5p	3151
hsa-miR-920	3159
hsa-miR-6726-5p	3159
hsa-miR-5591-5p	3159
hsa-miR-4300	3159
hsa-miR-6090	3159
hsa-miR-544a	23119
hsa-miR-527	23119
hsa-miR-518a-5p	23119
hsa-miR-4670-3p	23119
hsa-miR-2276-3p	23119
hsa-miR-4772-3p	23119
hsa-miR-148a-5p	23119
hsa-miR-4776-3p	2677
hsa-miR-4659b-5p	2677
hsa-miR-4659a-5p	2677
hsa-miR-616-5p	51573
hsa-miR-373-5p	51573
hsa-miR-371b-5p	51573
hsa-miR-3613-3p	51573
hsa-miR-5590-3p	51573
hsa-miR-142-5p	51573
hsa-miR-5692a	51573
hsa-miR-548l	51573
hsa-miR-8054	51573
hsa-miR-548k	51573
hsa-miR-548av-5p	51573
hsa-miR-559	51573
hsa-miR-548y	51573
hsa-miR-548w	51573
hsa-miR-548o-5p	51573
hsa-miR-548j-5p	51573
hsa-miR-548i	51573
hsa-miR-548h-5p	51573
hsa-miR-548d-5p	51573
hsa-miR-548c-5p	51573
hsa-miR-548bb-5p	51573
hsa-miR-548b-5p	51573
hsa-miR-548ay-5p	51573
hsa-miR-548au-5p	51573
hsa-miR-548as-5p	51573
hsa-miR-548ar-5p	51573
hsa-miR-548aq-5p	51573
hsa-miR-548ap-5p	51573
hsa-miR-548am-5p	51573
hsa-miR-548ak	51573
hsa-miR-548ae-5p	51573
hsa-miR-548ad-5p	51573
hsa-miR-548ab	51573
hsa-miR-548a-5p	51573
hsa-miR-891b	2627
hsa-miR-4772-3p	2627
hsa-miR-186-3p	8139
hsa-miR-6871-3p	8139
hsa-miR-605-5p	8139
hsa-miR-216b-5p	2553
hsa-miR-216a-5p	2553
hsa-miR-192-5p	2553
hsa-miR-4707-3p	10146
hsa-miR-6885-3p	10146
hsa-miR-6805-3p	10146
hsa-miR-5691	10146
hsa-miR-3194-3p	10146
hsa-miR-551b-5p	10146
hsa-miR-376b-3p	2247
hsa-miR-376a-3p	2247
hsa-miR-6853-3p	2247
hsa-miR-1206	2247
hsa-miR-582-5p	2247
hsa-miR-3529-3p	2247
hsa-miR-627-3p	2247
hsa-miR-302a-5p	2247
hsa-miR-466	2247
hsa-miR-4729	2247
hsa-miR-4643	2247
hsa-miR-4789-3p	2247
hsa-miR-183-3p	56929
hsa-miR-4680-3p	56929
hsa-miR-488-3p	1964
hsa-miR-4686	8445
hsa-miR-5047	8445
hsa-miR-1301-3p	8445
hsa-miR-7156-3p	8445
hsa-miR-603	8445
hsa-miR-362-3p	8445
hsa-miR-329-3p	8445
hsa-miR-101-3p	8445
hsa-miR-4717-3p	8445
hsa-miR-411-3p	8445
hsa-miR-379-3p	8445
hsa-miR-6505-5p	25778
hsa-miR-5192	25778
hsa-miR-4261	25778
hsa-miR-875-3p	25778
hsa-miR-665	25778
hsa-miR-4768-3p	25778
hsa-miR-381-3p	25778
hsa-miR-300	25778
hsa-miR-6882-5p	25778
hsa-miR-922	25778
hsa-miR-3678-3p	25778
hsa-miR-4671-3p	25778
hsa-miR-2467-3p	25778
hsa-miR-4645-3p	25778
hsa-miR-3919	25778
hsa-miR-3123	25778
hsa-miR-6807-5p	79980
hsa-miR-3157-5p	79980
hsa-miR-7151-3p	79980
hsa-miR-1287-5p	79980
hsa-miR-3135b	79980
hsa-miR-6778-3p	79980
hsa-miR-150-5p	79980
hsa-miR-186-3p	79980
hsa-miR-3934-5p	79980
hsa-miR-6504-3p	79980
hsa-miR-552-3p	79980
hsa-miR-4451	83544
hsa-miR-379-5p	83544
hsa-miR-3529-5p	83544
hsa-miR-4650-3p	83544
hsa-miR-3189-3p	83544
hsa-miR-212-5p	83544
hsa-miR-3915	54431
hsa-miR-3928-3p	54431
hsa-miR-935	54431
hsa-miR-548ah-5p	54431
hsa-miR-3609	54431
hsa-miR-4446-5p	54431
hsa-miR-7152-5p	54431
hsa-miR-3074-5p	54431
hsa-miR-5006-3p	54431
hsa-miR-4755-5p	54431
hsa-miR-6783-3p	54431
hsa-miR-1343-3p	54431
hsa-miR-642a-5p	54431
hsa-miR-4775	54431
hsa-miR-4254	54431
hsa-miR-3690	54431
hsa-miR-329-5p	54431
hsa-miR-590-3p	54431
hsa-miR-365b-3p	54431
hsa-miR-365a-3p	54431
hsa-miR-587	1656
hsa-miR-302c-5p	1656
hsa-miR-215-5p	1656
hsa-miR-192-5p	1656
hsa-miR-202-5p	1656
hsa-miR-337-3p	1656
hsa-miR-3124-3p	1656
hsa-miR-6501-3p	1656
hsa-miR-646	1656
hsa-miR-4520-3p	1656
hsa-miR-6882-3p	1656
hsa-miR-335-5p	1656
hsa-miR-548o-3p	1656
hsa-miR-1323	1656
hsa-miR-4272	1656
hsa-miR-22-3p	1656
hsa-miR-548f-3p	1656
hsa-miR-548e-3p	1656
hsa-miR-548az-3p	1656
hsa-miR-548ar-3p	1656
hsa-miR-548a-3p	1656
hsa-miR-29a-3p	1656
hsa-miR-29b-3p	1656
hsa-miR-29c-3p	1656
hsa-miR-4653-3p	1656
hsa-miR-1468-3p	1654
hsa-miR-5571-5p	1654
hsa-miR-548at-5p	1654
hsa-miR-4662a-5p	1457
hsa-miR-3605-5p	1457
hsa-miR-3679-5p	1457
hsa-miR-1185-5p	1457
hsa-miR-138-1-3p	1457
hsa-miR-4319	1457
hsa-miR-125a-5p	1457
hsa-miR-504-5p	1457
hsa-miR-580-3p	1457
hsa-miR-6867-3p	1457
hsa-miR-6852-3p	1457
hsa-miR-3909	1457
hsa-miR-6770-5p	1457
hsa-miR-1253	1457
hsa-miR-4685-3p	1457
hsa-miR-4287	1457
hsa-miR-7113-3p	1457
hsa-miR-4469	1457
hsa-miR-3163	1457
hsa-miR-4695-5p	1457
hsa-miR-6891-5p	1457
hsa-miR-3173-3p	1457
hsa-miR-6848-3p	83716
hsa-miR-6843-3p	83716
hsa-miR-6131	83716
hsa-miR-6821-3p	83716
hsa-miR-6790-3p	83716
hsa-miR-3663-5p	83716
hsa-miR-1277-5p	153222
hsa-miR-3680-3p	7555
hsa-miR-557	7555
hsa-miR-507	7555
hsa-miR-450b-5p	7555
hsa-miR-4325	7555
hsa-miR-7703	7555
hsa-miR-6826-3p	7555
hsa-miR-5681b	7555
hsa-miR-6795-3p	7555
hsa-miR-5579-5p	7555
hsa-miR-5583-3p	7555
hsa-miR-4517	7555
hsa-miR-4282	7555
hsa-miR-510-3p	79598
hsa-miR-494-3p	79598
hsa-miR-4311	79598
hsa-miR-6501-5p	10658
hsa-miR-877-5p	10658
hsa-miR-4252	10658
hsa-miR-4784	10658
hsa-miR-3150b-3p	10658
hsa-miR-6859-5p	10658
hsa-miR-3916	10658
hsa-miR-3125	10658
hsa-miR-495-5p	10658
hsa-miR-525-5p	10658
hsa-miR-520a-5p	10658
hsa-miR-3922-3p	10658
hsa-miR-3176	10658
hsa-miR-32-3p	10658
hsa-miR-4685-3p	1027
hsa-miR-4287	1027
hsa-miR-6734-3p	1027
hsa-miR-5088-3p	1027
hsa-miR-302c-5p	1021
hsa-miR-302d-5p	1021
hsa-miR-302b-5p	1021
hsa-miR-7152-5p	1021
hsa-miR-183-3p	1021
hsa-miR-4680-3p	1021
hsa-miR-4724-5p	1021
hsa-miR-7152-5p	894
hsa-miR-3074-5p	894
hsa-miR-1200	894
hsa-miR-6823-3p	894
hsa-miR-2114-3p	894
hsa-miR-145-5p	151887
hsa-miR-4446-5p	151887
hsa-miR-6814-5p	151887
hsa-miR-3691-3p	151887
hsa-miR-4328	151887
hsa-miR-6715b-5p	151887
hsa-miR-4269	151887
hsa-miR-500b-3p	151887
hsa-miR-4482-5p	151887
hsa-miR-3130-5p	151887
hsa-miR-4668-5p	285636
hsa-miR-6861-3p	7832
hsa-miR-4803	7832
hsa-miR-6083	140707
hsa-miR-4477a	140707
hsa-miR-98-3p	140707
hsa-let-7f-1-3p	140707
hsa-let-7b-3p	140707
hsa-let-7a-3p	140707
hsa-miR-876-5p	140707
hsa-miR-3167	140707
hsa-miR-7853-5p	140707
hsa-miR-105-5p	140707
hsa-miR-4762-5p	140707
hsa-miR-1246	140707
hsa-miR-656-3p	140707
hsa-miR-4666a-3p	140707
hsa-miR-381-3p	140707
hsa-miR-300	140707
hsa-miR-520d-3p	140707
hsa-miR-520c-3p	140707
hsa-miR-520a-3p	140707
hsa-miR-373-3p	140707
hsa-miR-372-3p	140707
hsa-miR-302e	140707
hsa-miR-302d-3p	140707
hsa-miR-302c-3p	140707
hsa-miR-302b-3p	140707
hsa-miR-302a-3p	140707
hsa-miR-519c-3p	140707
hsa-miR-519b-3p	140707
hsa-miR-519a-3p	140707
hsa-miR-4694-3p	140707
hsa-miR-551b-5p	140707
hsa-miR-574-5p	657
hsa-miR-1277-5p	657
hsa-miR-190a-3p	657
hsa-miR-6867-5p	657
hsa-miR-223-5p	657
hsa-miR-6505-5p	23080
hsa-miR-1299	23080
hsa-miR-636	23080
hsa-miR-6128	23080
hsa-miR-875-3p	23080
hsa-miR-4772-3p	23080
hsa-miR-518c-5p	23080
hsa-miR-520f-3p	23080
hsa-miR-302c-3p	23080
hsa-miR-514a-5p	23080
hsa-miR-520d-3p	23080
hsa-miR-520c-3p	23080
hsa-miR-520a-3p	23080
hsa-miR-373-3p	23080
hsa-miR-372-3p	23080
hsa-miR-302e	23080
hsa-miR-302d-3p	23080
hsa-miR-302b-3p	23080
hsa-miR-302a-3p	23080
hsa-miR-548t-5p	23080
hsa-miR-548az-5p	23080
hsa-miR-1305	285598
hsa-miR-4275	285598
hsa-miR-192-3p	285598
hsa-miR-3688-3p	285598
hsa-miR-8076	285598
hsa-miR-5583-3p	285598
hsa-miR-520d-3p	285598
hsa-miR-520c-3p	285598
hsa-miR-520a-3p	285598
hsa-miR-373-3p	285598
hsa-miR-372-3p	285598
hsa-miR-302e	285598
hsa-miR-302d-3p	285598
hsa-miR-302c-3p	285598
hsa-miR-302b-3p	285598
hsa-miR-302a-3p	285598
hsa-miR-519c-3p	285598
hsa-miR-519b-3p	285598
hsa-miR-519a-3p	285598
hsa-miR-649	285598
hsa-miR-548z	285598
hsa-miR-548h-3p	285598
hsa-miR-548d-3p	285598
hsa-miR-548bb-3p	285598
hsa-miR-548ac	285598
hsa-miR-6866-5p	192669
hsa-miR-877-5p	192669
hsa-miR-3680-3p	27161
hsa-miR-302c-5p	27161
hsa-miR-33b-5p	27161
hsa-miR-33a-5p	27161
hsa-miR-195-3p	27161
hsa-miR-16-2-3p	27161
hsa-miR-802	27161
hsa-miR-3908	27161
hsa-miR-4703-5p	27161
hsa-miR-3942-5p	27161
hsa-miR-7-2-3p	27161
hsa-miR-7-1-3p	27161
hsa-miR-3121-3p	27161
hsa-miR-548t-5p	27161
hsa-miR-548az-5p	27161
hsa-miR-548n	27161
hsa-miR-6783-3p	154043
hsa-miR-1343-3p	154043
hsa-miR-377-3p	154043
hsa-miR-23b-5p	154043
hsa-miR-23a-5p	154043
hsa-miR-4284	154043
hsa-miR-2276-3p	154043
hsa-miR-4638-5p	154043
hsa-miR-1304-3p	154043
hsa-miR-6741-3p	154043
hsa-miR-6742-3p	154043
hsa-miR-6852-5p	154043
hsa-miR-939-3p	154043
hsa-miR-660-3p	154043
hsa-miR-6890-3p	154043
hsa-miR-1306-5p	154043
hsa-miR-1228-3p	154043
hsa-miR-4772-3p	154043
hsa-miR-6736-3p	154043
hsa-miR-190a-3p	80032
hsa-miR-5011-5p	80032
hsa-miR-603	80032
hsa-miR-8485	80032
hsa-miR-3187-3p	729993
hsa-miR-653-3p	729993
hsa-miR-4529-5p	729993
hsa-miR-6847-3p	729993
hsa-miR-539-5p	729993
hsa-miR-3190-5p	729993
hsa-miR-3919	729993
hsa-miR-4756-3p	729993
hsa-miR-548o-3p	729993
hsa-miR-5680	729993
hsa-miR-1323	729993
hsa-miR-193b-3p	729993
hsa-miR-193a-3p	729993
hsa-miR-551b-5p	729993
hsa-miR-548t-3p	729993
hsa-miR-548ap-3p	729993
hsa-miR-548aa	729993
hsa-miR-6888-3p	7555
hsa-miR-31-5p	7555
hsa-miR-196a-3p	7555
hsa-miR-4696	7555
hsa-miR-4522	7555
hsa-miR-3120-5p	7555
hsa-miR-6860	7555
hsa-miR-612	7555
hsa-miR-5189-5p	7555
hsa-miR-3187-5p	7555
hsa-miR-1285-3p	7555
hsa-miR-3664-5p	7555
hsa-miR-4432	7555
hsa-miR-7851-3p	7555
hsa-miR-490-3p	7555
hsa-miR-6510-3p	26130
hsa-miR-6864-3p	26130
hsa-miR-3672	26130
hsa-miR-6888-3p	26130
hsa-miR-196a-3p	26130
hsa-miR-661	26130
hsa-miR-873-3p	26130
hsa-miR-4522	26130
hsa-miR-3120-5p	26130
hsa-miR-6860	26130
hsa-miR-612	26130
hsa-miR-3187-5p	26130
hsa-miR-5189-5p	26130
hsa-miR-1285-3p	26130
hsa-miR-372-5p	26130
hsa-miR-371a-5p	26130
hsa-miR-616-5p	26130
hsa-miR-373-5p	26130
hsa-miR-371b-5p	26130
hsa-miR-939-3p	26130
hsa-miR-3664-5p	26130
hsa-miR-3941	30836
hsa-miR-4789-3p	30836
hsa-miR-603	30836
hsa-miR-362-3p	30836
hsa-miR-329-3p	30836
hsa-miR-8485	30836
hsa-miR-5582-3p	30836
hsa-miR-548f-3p	30836
hsa-miR-548e-3p	30836
hsa-miR-548az-3p	30836
hsa-miR-548ar-3p	30836
hsa-miR-548a-3p	30836
hsa-miR-6818-3p	126298
hsa-miR-593-3p	126298
hsa-miR-6895-3p	126298
hsa-miR-4696	126298
hsa-miR-196a-3p	126298
hsa-miR-4725-5p	126298
hsa-miR-5699-3p	126298
hsa-miR-4421	126298
hsa-miR-6501-3p	126298
hsa-miR-339-5p	126298
hsa-miR-451b	126298
hsa-miR-10b-5p	126298
hsa-miR-10a-5p	126298
hsa-miR-5692a	126298
hsa-miR-6720-5p	123041
hsa-miR-6512-3p	123041
hsa-miR-4316	123041
hsa-miR-196a-3p	123041
hsa-miR-661	123041
hsa-miR-3188	123041
hsa-miR-6884-5p	123041
hsa-miR-485-5p	123041
hsa-miR-2467-5p	123041
hsa-miR-3975	123041
hsa-miR-6860	123041
hsa-miR-612	123041
hsa-miR-5189-5p	123041
hsa-miR-3187-5p	123041
hsa-miR-1285-3p	123041
hsa-miR-939-3p	123041
hsa-miR-6849-3p	123041
hsa-miR-759	123041
hsa-miR-4797-5p	123041
hsa-miR-5586-3p	123041
hsa-miR-6783-3p	54943
hsa-miR-1343-3p	54943
hsa-miR-23b-5p	54943
hsa-miR-23a-5p	54943
hsa-miR-2276-3p	54943
hsa-miR-4284	54943
hsa-miR-4638-5p	54943
hsa-miR-1304-3p	54943
hsa-miR-6741-3p	54943
hsa-miR-6742-3p	54943
hsa-miR-6852-5p	54943
hsa-miR-939-3p	54943
hsa-miR-660-3p	54943
hsa-miR-6890-3p	54943
hsa-miR-1306-5p	54943
hsa-miR-6720-5p	9731
hsa-miR-6512-3p	9731
hsa-miR-196a-3p	9731
hsa-miR-3135a	9731
hsa-miR-4696	9731
hsa-miR-766-3p	9731
hsa-miR-6827-3p	9731
hsa-miR-340-3p	9731
hsa-miR-6849-3p	9731
hsa-miR-6501-3p	9731
hsa-miR-451b	9731
hsa-miR-4432	9731
hsa-miR-6873-3p	9644
hsa-miR-6817-3p	9644
hsa-miR-7110-3p	9644
hsa-miR-4639-3p	9644
hsa-miR-3187-3p	10981
hsa-miR-653-3p	10981
hsa-miR-4529-5p	10981
hsa-miR-6847-3p	10981
hsa-miR-3190-5p	10981
hsa-miR-4756-3p	10981
hsa-miR-3919	10981
hsa-miR-193b-3p	10981
hsa-miR-193a-3p	10981
hsa-miR-548an	10981
hsa-miR-6510-3p	113828
hsa-miR-6864-3p	113828
hsa-miR-3672	113828
hsa-miR-6888-3p	113828
hsa-miR-196a-3p	113828
hsa-miR-661	113828
hsa-miR-873-3p	113828
hsa-miR-4522	113828
hsa-miR-3120-5p	113828
hsa-miR-6860	113828
hsa-miR-612	113828
hsa-miR-3187-5p	113828
hsa-miR-5189-5p	113828
hsa-miR-1285-3p	113828
hsa-miR-4330	113828
hsa-miR-939-3p	113828
hsa-miR-3664-5p	113828
hsa-miR-4684-5p	55670
hsa-miR-769-5p	55670
hsa-miR-4786-5p	55670
hsa-miR-6827-3p	55670
hsa-miR-340-3p	55670
hsa-miR-548c-3p	55670
hsa-miR-6720-5p	147687
hsa-miR-6512-3p	147687
hsa-miR-6721-5p	147687
hsa-miR-197-3p	147687
hsa-miR-661	147687
hsa-miR-6860	147687
hsa-miR-612	147687
hsa-miR-5189-5p	147687
hsa-miR-3187-5p	147687
hsa-miR-1285-3p	147687
hsa-miR-766-3p	147687
hsa-miR-939-3p	147687
hsa-miR-6849-3p	147687
hsa-miR-508-5p	147687
hsa-miR-7150	7341
hsa-miR-106a-3p	7341
hsa-miR-24-3p	7341
hsa-miR-4736	7341
hsa-miR-4284	7341
hsa-miR-4763-3p	7341
hsa-miR-1207-5p	7341
hsa-miR-6868-5p	7341
hsa-miR-211-3p	7341
hsa-miR-7845-5p	7341
hsa-miR-552-3p	7341
hsa-miR-6757-3p	7341
hsa-miR-603	7341
hsa-miR-8485	83716
hsa-miR-4643	83716
hsa-miR-7703	10794
hsa-miR-4325	10794
hsa-miR-6720-5p	10794
hsa-miR-500a-3p	10794
hsa-miR-6512-3p	10794
hsa-miR-31-5p	10794
hsa-miR-6860	10794
hsa-miR-612	10794
hsa-miR-5189-5p	10794
hsa-miR-3187-5p	10794
hsa-miR-1285-3p	10794
hsa-miR-766-3p	10794
hsa-miR-6849-3p	10794
hsa-miR-92b-3p	10794
hsa-miR-92a-3p	10794
hsa-miR-363-3p	10794
hsa-miR-367-3p	10794
hsa-miR-32-5p	10794
hsa-miR-25-3p	10794
hsa-miR-125b-2-3p	7465
hsa-miR-6516-5p	56957
hsa-miR-455-3p	56957
hsa-miR-6499-3p	56957
hsa-miR-4537	56957
hsa-miR-1292-3p	56957
hsa-miR-208b-5p	29116
hsa-miR-208a-5p	29116
hsa-miR-513b-5p	6307
hsa-miR-4277	6307
hsa-miR-584-3p	6307
hsa-miR-4719	6307
hsa-miR-3622b-5p	2739
hsa-miR-494-3p	2739
hsa-miR-302c-3p	2739
hsa-miR-4803	2739
hsa-miR-4796-3p	2739
hsa-miR-93-5p	2739
hsa-miR-526b-3p	2739
hsa-miR-519d-3p	2739
hsa-miR-20b-5p	2739
hsa-miR-106a-5p	2739
hsa-miR-548ah-5p	2739
hsa-miR-3609	2739
hsa-miR-520c-3p	2739
hsa-miR-302a-3p	2739
hsa-miR-302d-3p	2739
hsa-miR-302e	2739
hsa-miR-372-3p	2739
hsa-miR-373-3p	2739
hsa-miR-520a-3p	2739
hsa-miR-302b-3p	2739
hsa-miR-520d-3p	2739
hsa-miR-550b-2-5p	51573
hsa-miR-6867-3p	51573
hsa-miR-653-3p	51573
hsa-miR-636	51573
hsa-miR-550a-5p	51573
hsa-miR-550a-3-5p	51573
hsa-miR-1271-3p	51573
hsa-miR-6889-3p	51573
hsa-miR-4685-3p	51573
hsa-miR-4287	51573
hsa-miR-7113-3p	51573
hsa-miR-4469	51573
hsa-miR-6787-3p	51573
hsa-miR-1304-3p	51573
hsa-miR-339-5p	51573
hsa-miR-5690	51573
hsa-miR-218-5p	51573
hsa-miR-4674	10146
hsa-miR-7156-3p	10146
hsa-miR-6783-3p	10146
hsa-miR-1343-3p	10146
hsa-miR-4437	10146
hsa-miR-378g	10146
hsa-miR-1184	10146
hsa-miR-1304-3p	10146
hsa-miR-6742-3p	10146
hsa-miR-6852-5p	10146
hsa-miR-939-3p	10146
hsa-miR-6890-3p	10146
hsa-miR-509-5p	10146
hsa-miR-509-3-5p	10146
hsa-miR-4418	10146
hsa-miR-6750-3p	10146
hsa-miR-4465	1654
hsa-miR-26a-5p	1654
hsa-miR-1297	1654
hsa-miR-505-3p	1654
hsa-miR-7159-5p	1654
hsa-miR-6513-3p	1654
hsa-miR-4272	1654
hsa-miR-543	1654
hsa-miR-199b-5p	1654
hsa-miR-199a-5p	1654
hsa-miR-3912-5p	1027
hsa-miR-1185-2-3p	1027
hsa-miR-1185-1-3p	1027
hsa-let-7f-2-3p	1027
hsa-miR-98-3p	1027
hsa-let-7f-1-3p	1027
hsa-let-7b-3p	1027
hsa-let-7a-3p	1027
hsa-miR-8060	1027
hsa-miR-1265	1027
hsa-miR-4700-3p	1027
hsa-miR-520f-3p	1027
hsa-miR-302c-3p	1027
hsa-miR-578	1026
hsa-miR-147a	1026
hsa-miR-6818-5p	1026
hsa-miR-6882-3p	1026
hsa-miR-938	1026
hsa-miR-202-3p	1026
hsa-miR-4797-5p	595
hsa-miR-6888-3p	10038
hsa-miR-6510-3p	10038
hsa-miR-196a-3p	10038
hsa-miR-661	10038
hsa-miR-4522	10038
hsa-miR-3120-5p	10038
hsa-miR-6860	10038
hsa-miR-612	10038
hsa-miR-5189-5p	10038
hsa-miR-3187-5p	10038
hsa-miR-1285-3p	10038
hsa-miR-939-3p	10038
hsa-miR-6849-3p	10038
hsa-miR-589-3p	10038
hsa-miR-3664-5p	10038
hsa-miR-4432	10038
hsa-miR-3145-5p	7555
hsa-miR-7703	7029
hsa-miR-6720-5p	7029
hsa-miR-6512-3p	7029
hsa-miR-197-3p	7029
hsa-miR-4327	7029
hsa-miR-4793-3p	7029
hsa-miR-766-3p	7029
hsa-miR-6849-3p	7029
hsa-miR-508-5p	7029
hsa-miR-5008-5p	123041
hsa-miR-6089	123041
hsa-miR-766-3p	123041
hsa-miR-508-5p	123041
hsa-miR-508-5p	9731
hsa-miR-5585-3p	657
hsa-miR-5011-5p	657
hsa-miR-511-3p	657
hsa-miR-6736-5p	2553
hsa-miR-4701-3p	2553
hsa-miR-1262	2553
hsa-miR-6720-5p	2553
hsa-miR-6512-3p	2553
hsa-miR-661	2553
hsa-miR-6776-5p	2553
hsa-miR-766-3p	2553
hsa-miR-6849-3p	2553
hsa-miR-6742-3p	2553
hsa-miR-5694	2553
hsa-miR-6720-5p	22806
hsa-miR-6512-3p	22806
hsa-miR-766-3p	22806
hsa-miR-372-5p	22806
hsa-miR-371a-5p	22806
hsa-miR-616-5p	22806
hsa-miR-373-5p	22806
hsa-miR-371b-5p	22806
hsa-miR-5699-3p	22806
hsa-miR-4421	22806
hsa-miR-759	22806
hsa-miR-5586-3p	22806
hsa-miR-508-5p	22806
hsa-miR-4797-5p	22806
hsa-miR-4279	10945
hsa-miR-1976	10945
hsa-miR-6872-3p	10945
hsa-miR-5571-5p	10945
hsa-miR-5089-5p	22824
hsa-miR-6508-3p	22824
hsa-miR-4726-5p	22824
hsa-miR-4640-5p	22824
hsa-miR-5589-5p	22824
hsa-miR-4731-5p	22824
hsa-miR-6506-5p	22824
hsa-miR-619-5p	22824
hsa-miR-520h	22824
hsa-miR-520g-3p	22824
hsa-miR-4438	22824
hsa-miR-512-3p	22824
hsa-miR-520d-3p	22824
hsa-miR-520c-3p	22824
hsa-miR-520a-3p	22824
hsa-miR-373-3p	22824
hsa-miR-372-3p	22824
hsa-miR-302e	22824
hsa-miR-302d-3p	22824
hsa-miR-302c-3p	22824
hsa-miR-302b-3p	22824
hsa-miR-302a-3p	22824
hsa-miR-93-5p	22824
hsa-miR-526b-3p	22824
