estimator,validation_setting,dataset,fold,start_time,TT__auprc,LL__auprc,LL__auroc,TL__auroc,TL__auprc,LT__auprc,TT__auroc,LT__auroc,LL_M__auprc,LL_M__auroc
dwnn,LL,mirna_disease,3,2024-12-15 07:04:59.791000+00:00,,0.11550882979454408,0.5,,,,,,0.02544835092036152,0.5
dwnn,LL,mirna_disease,4,2024-12-15 07:05:33.383000+00:00,,0.11550882979454408,0.5,,,,,,0.02544835092036152,0.5
dwnn,LL,dpi_e,0,2024-12-15 07:05:53.572000+00:00,,0.009902531474211452,0.5,,,,,,0.0019990448249982942,0.5
dwnn,LL,dpi_e,1,2024-12-15 07:07:14.624000+00:00,,0.009902531474211452,0.5,,,,,,0.001995640293512634,0.5
dwnn,LL,dpi_e,2,2024-12-15 07:08:32.130000+00:00,,0.009902531474211452,0.5,,,,,,0.001995640293512634,0.5
dwnn,LL,dpi_e,3,2024-12-15 07:11:51.551000+00:00,,0.009902531474211452,0.5,,,,,,0.001995640293512634,0.5
dwnn,LL,dpi_e,4,2024-12-15 07:14:14.681000+00:00,,0.009902531474211452,0.5,,,,,,0.001995640293512634,0.5
dwnn,LL,srn,0,2024-12-15 07:17:05.500000+00:00,,0.01780116924961001,0.5,,,,,,0.003613632218020834,0.5
dwnn,LL,srn,1,2024-12-15 07:18:09.271000+00:00,,0.01780116924961001,0.5,,,,,,0.003613632218020834,0.5
dwnn,LL,srn,2,2024-12-15 07:19:15.728000+00:00,,0.01780116924961001,0.5,,,,,,0.003613632218020834,0.5
dwnn,LL,srn,3,2024-12-15 07:21:19.674000+00:00,,0.01780116924961001,0.5,,,,,,0.0036087200875558317,0.5
dwnn,LL,srn,4,2024-12-15 07:22:12.964000+00:00,,0.01780116924961001,0.5,,,,,,0.0036087200875558317,0.5
dwnn,LL,ern,0,2024-12-15 07:23:04.124000+00:00,,0.018370375329138214,0.5,,,,,,0.003731132022058407,0.5
dwnn,LL,ern,1,2024-12-15 07:24:15.947000+00:00,,0.018370375329138214,0.5,,,,,,0.003731132022058407,0.5
dwnn,LL,ern,2,2024-12-15 07:26:38.639000+00:00,,0.018370375329138214,0.5,,,,,,0.003731132022058407,0.5
dwnn,LL,ern,3,2024-12-15 07:27:13.170000+00:00,,0.018370375329138214,0.5,,,,,,0.003725491306243312,0.5
dwnn,LL,ern,4,2024-12-15 07:27:24.087000+00:00,,0.018370375329138214,0.5,,,,,,0.003725491306243312,0.5
dwnn,LL,kiba,0,2024-12-15 07:28:29.985000+00:00,,0.19743328251475428,0.5,,,,,,0.04689423065112451,0.5
dwnn,LL,kiba,1,2024-12-15 07:31:24.966000+00:00,,0.19743328251475428,0.5,,,,,,0.04689423065112451,0.5
dwnn,LL,kiba,2,2024-12-15 07:32:01.696000+00:00,,0.19743328251475428,0.5,,,,,,0.04689423065112451,0.5
dwnn,LL,kiba,3,2024-12-15 07:32:02.721000+00:00,,0.19743328251475428,0.5,,,,,,0.04689188923609064,0.5
dwnn,LL,kiba,4,2024-12-15 07:38:49.973000+00:00,,0.19743328251475428,0.5,,,,,,0.04689188923609064,0.5
dwnn,LL,npinter,0,2024-12-15 07:39:56.478000+00:00,,0.1811819893172531,0.5,,,,,,0.04238076912750476,0.5
dwnn,LL,npinter,1,2024-12-15 07:40:38.218000+00:00,,0.1811819893172531,0.5,,,,,,0.04238076912750476,0.5
dwnn,LL,npinter,2,2024-12-15 07:41:00.340000+00:00,,0.1811819893172531,0.5,,,,,,0.04238076912750476,0.5
dwnn,LL,npinter,3,2024-12-15 07:41:53.274000+00:00,,0.1811819893172531,0.5,,,,,,0.042376483960030964,0.5
dwnn,LL,npinter,4,2024-12-15 07:42:10.738000+00:00,,0.1811819893172531,0.5,,,,,,0.042376483960030964,0.5
dwnn,LL,mirtarbase,0,2024-12-15 07:42:23.447000+00:00,,0.07064627972648738,0.5,,,,,,0.014976171483504122,0.5
dwnn,LL,mirtarbase,1,2024-12-15 07:42:46.512000+00:00,,0.07064627972648738,0.5,,,,,,0.014976171483504122,0.5
dwnn,LL,mirtarbase,2,2024-12-15 07:44:03.143000+00:00,,0.07064627972648738,0.5,,,,,,0.014976171483504122,0.5
dwnn,LL,mirtarbase,3,2024-12-15 07:44:04.022000+00:00,,0.07064627972648738,0.5,,,,,,0.014974828325360939,0.5
dwnn,LL,mirtarbase,4,2024-12-15 07:45:26.706000+00:00,,0.07064627972648738,0.5,,,,,,0.014974828325360939,0.5
dwnn_square,LL,dpi_n,0,2024-12-15 07:45:27.854000+00:00,,0.0641025641025641,0.5,,,,,,0.004545454545454545,0.5
dwnn_square,LL,dpi_n,1,2024-12-15 07:45:31.130000+00:00,,0.0641025641025641,0.5,,,,,,0.004545454545454545,0.5
dwnn_square,LL,dpi_n,2,2024-12-15 07:45:33.667000+00:00,,0.0641025641025641,0.5,,,,,,0.004545454545454545,0.5
dwnn_square,LL,dpi_n,3,2024-12-15 07:45:36.006000+00:00,,0.0641025641025641,0.5,,,,,,0.004545454545454545,0.5
dwnn_square,LL,dpi_n,4,2024-12-15 07:45:39.133000+00:00,,0.0641025641025641,0.5,,,,,,0.004545454545454545,0.5
dwnn_square,LL,dpi_n,5,2024-12-15 07:45:42.342000+00:00,,0.0641025641025641,0.5,,,,,,0.004545454545454545,0.5
dwnn_square,LL,dpi_n,6,2024-12-15 07:45:45.707000+00:00,,0.0641025641025641,0.5,,,,,,0.004545454545454545,0.5
dwnn_square,LL,dpi_n,7,2024-12-15 07:45:48.731000+00:00,,0.0641025641025641,0.5,,,,,,0.004545454545454545,0.5
dwnn_square,LL,dpi_n,8,2024-12-15 07:45:51.019000+00:00,,0.0641025641025641,0.5,,,,,,0.004545454545454545,0.5
dwnn_square,LL,dpi_n,9,2024-12-15 07:45:52.596000+00:00,,0.0641025641025641,0.5,,,,,,0.004545454545454545,0.5
dwnn_square,LL,dpi_n,10,2024-12-15 07:45:54.535000+00:00,,0.0641025641025641,0.5,,,,,,0.0037907505686125853,0.5
dwnn_square,LL,dpi_n,11,2024-12-15 07:45:54.921000+00:00,,0.0641025641025641,0.5,,,,,,0.0037907505686125853,0.5
dwnn_square,LL,dpi_n,12,2024-12-15 07:45:57.032000+00:00,,0.0641025641025641,0.5,,,,,,0.0037907505686125853,0.5
dwnn_square,LL,dpi_n,13,2024-12-15 07:45:57.321000+00:00,,0.0641025641025641,0.5,,,,,,0.0037907505686125853,0.5
dwnn_square,LL,dpi_n,14,2024-12-15 07:45:59.286000+00:00,,0.0641025641025641,0.5,,,,,,0.0037907505686125853,0.5
dwnn_square,LL,dpi_n,15,2024-12-15 07:46:00.260000+00:00,,0.0641025641025641,0.5,,,,,,0.0037907505686125853,0.5
dwnn_square,LL,te_pirna,0,2024-12-15 07:46:01.541000+00:00,,0.03924731182795699,0.5,,,,,,0.0026046511627906975,0.5
dwnn_square,LL,te_pirna,1,2024-12-15 07:46:03.217000+00:00,,0.03924731182795699,0.5,,,,,,0.0026046511627906975,0.5
dwnn_square,LL,te_pirna,2,2024-12-15 07:46:04.437000+00:00,,0.03924731182795699,0.5,,,,,,0.0026046511627906975,0.5
dwnn_square,LL,te_pirna,3,2024-12-15 07:46:09.796000+00:00,,0.03924731182795699,0.5,,,,,,0.0026046511627906975,0.5
dwnn_square,LL,te_pirna,4,2024-12-15 07:46:10.957000+00:00,,0.03924731182795699,0.5,,,,,,0.0026046511627906975,0.5
dwnn_square,LL,te_pirna,5,2024-12-15 07:46:11.983000+00:00,,0.03924731182795699,0.5,,,,,,0.0026046511627906975,0.5
dwnn_square,LL,te_pirna,6,2024-12-15 07:46:12.884000+00:00,,0.03924731182795699,0.5,,,,,,0.0026046511627906975,0.5
dwnn_square,LL,te_pirna,7,2024-12-15 07:46:13.939000+00:00,,0.03924731182795699,0.5,,,,,,0.0026046511627906975,0.5
dwnn_square,LL,te_pirna,8,2024-12-15 07:46:16.018000+00:00,,0.03924731182795699,0.5,,,,,,0.0026046511627906975,0.5
dwnn_square,LL,te_pirna,9,2024-12-15 07:46:17.493000+00:00,,0.03924731182795699,0.5,,,,,,0.0026046511627906975,0.5
dwnn_square,LL,te_pirna,10,2024-12-15 07:46:19.128000+00:00,,0.03924731182795699,0.5,,,,,,0.0026046511627906975,0.5
dwnn_square,LL,te_pirna,11,2024-12-15 07:46:20.172000+00:00,,0.03924731182795699,0.5,,,,,,0.0024190547078526236,0.5
dwnn_square,LL,te_pirna,12,2024-12-15 07:46:21.240000+00:00,,0.03924731182795699,0.5,,,,,,0.0024190547078526236,0.5
dwnn_square,LL,te_pirna,13,2024-12-15 07:46:24.507000+00:00,,0.03924731182795699,0.5,,,,,,0.0024190547078526236,0.5
dwnn_square,LL,te_pirna,14,2024-12-15 07:46:25.515000+00:00,,0.03924731182795699,0.5,,,,,,0.0024190547078526236,0.5
dwnn_square,LL,te_pirna,15,2024-12-15 07:46:29.134000+00:00,,0.03924731182795699,0.5,,,,,,0.0024190547078526236,0.5
dwnn_square,LL,lncrna_cancer,0,2024-12-15 07:46:30.045000+00:00,,0.07290113618837078,0.5,,,,,,0.008685613765048651,0.5
dwnn_square,LL,lncrna_cancer,1,2024-12-15 07:46:31.554000+00:00,,0.07290113618837078,0.5,,,,,,0.008658365630411478,0.5
dwnn_square,LL,lncrna_cancer,2,2024-12-15 07:46:32.789000+00:00,,0.07290113618837078,0.5,,,,,,0.008658365630411478,0.5
dwnn_square,LL,lncrna_cancer,3,2024-12-15 07:46:37.466000+00:00,,0.07290113618837078,0.5,,,,,,0.008658365630411478,0.5
dwnn_square,LL,lncrna_cancer,4,2024-12-15 07:47:03.012000+00:00,,0.07290113618837078,0.5,,,,,,0.008658365630411478,0.5
dwnn_square,LL,lncrna_cancer,5,2024-12-15 07:47:14.700000+00:00,,0.07290113618837078,0.5,,,,,,0.008658365630411478,0.5
dwnn_square,LL,lncrna_cancer,6,2024-12-15 07:47:20.327000+00:00,,0.07290113618837078,0.5,,,,,,0.008658365630411478,0.5
dwnn_square,LL,lncrna_cancer,7,2024-12-15 07:47:24.313000+00:00,,0.07290113618837078,0.5,,,,,,0.008658365630411478,0.5
dwnn_square,LL,lncrna_cancer,8,2024-12-15 07:47:37.087000+00:00,,0.07290113618837078,0.5,,,,,,0.008658365630411478,0.5
dwnn_square,LL,lncrna_disease,0,2024-12-15 07:47:46.110000+00:00,,0.06609745717629535,0.5,,,,,,0.007827512151011642,0.5
dwnn_square,LL,lncrna_disease,1,2024-12-15 07:48:00.623000+00:00,,0.06609745717629535,0.5,,,,,,0.007799474383248086,0.5
dwnn_square,LL,lncrna_disease,2,2024-12-15 07:48:09.389000+00:00,,0.06609745717629535,0.5,,,,,,0.007799474383248086,0.5
dwnn_square,LL,lncrna_disease,3,2024-12-15 07:48:13.801000+00:00,,0.06609745717629535,0.5,,,,,,0.007799474383248086,0.5
dwnn_square,LL,lncrna_disease,4,2024-12-15 07:48:26.868000+00:00,,0.06609745717629535,0.5,,,,,,0.007799474383248086,0.5
dwnn_square,LL,lncrna_disease,5,2024-12-15 07:48:29.759000+00:00,,0.06609745717629535,0.5,,,,,,0.007799474383248086,0.5
dwnn_square,LL,lncrna_disease,6,2024-12-15 07:48:39.507000+00:00,,0.06609745717629535,0.5,,,,,,0.007799474383248086,0.5
dwnn_square,LL,lncrna_disease,7,2024-12-15 07:48:40.131000+00:00,,0.06609745717629535,0.5,,,,,,0.007799474383248086,0.5
dwnn_square,LL,lncrna_disease,8,2024-12-15 07:48:49.087000+00:00,,0.06609745717629535,0.5,,,,,,0.007799474383248086,0.5
dwnn_square,LL,lncrna_mirna,0,2024-12-15 07:48:54.946000+00:00,,0.1024812343619683,0.5,,,,,,0.012616125702488818,0.5
dwnn_square,LL,lncrna_mirna,1,2024-12-15 07:49:05.766000+00:00,,0.1024812343619683,0.5,,,,,,0.012616125702488818,0.5
dwnn_square,LL,lncrna_mirna,2,2024-12-15 07:49:08.689000+00:00,,0.1024812343619683,0.5,,,,,,0.012502867630190411,0.5
dwnn_square,LL,lncrna_mirna,3,2024-12-15 07:49:13.431000+00:00,,0.1024812343619683,0.5,,,,,,0.012502867630190411,0.5
dwnn_square,LL,lncrna_mirna,4,2024-12-15 07:49:13.575000+00:00,,0.1024812343619683,0.5,,,,,,0.012502867630190411,0.5
dwnn_square,LL,lncrna_mirna,5,2024-12-15 07:49:18.566000+00:00,,0.1024812343619683,0.5,,,,,,0.012502867630190411,0.5
dwnn_square,LL,lncrna_mirna,6,2024-12-15 07:49:21.360000+00:00,,0.1024812343619683,0.5,,,,,,0.012502867630190411,0.5
dwnn_square,LL,lncrna_mirna,7,2024-12-15 07:49:21.681000+00:00,,0.1024812343619683,0.5,,,,,,0.012502867630190411,0.5
dwnn_square,LL,lncrna_mirna,8,2024-12-15 07:49:22.608000+00:00,,0.1024812343619683,0.5,,,,,,0.012502867630190411,0.5
dwnn_square,LL,dpi_g,0,2024-12-15 07:49:24.873000+00:00,,0.029974038234599952,0.5,,,,,,0.0034430919935987585,0.5
dwnn_square,LL,dpi_g,1,2024-12-15 07:49:28.065000+00:00,,0.029974038234599952,0.5,,,,,,0.0034430919935987585,0.5
dwnn_square,LL,dpi_g,2,2024-12-15 07:49:30.569000+00:00,,0.029974038234599952,0.5,,,,,,0.0034430919935987585,0.5
dwnn_square,LL,dpi_g,3,2024-12-15 07:49:31.895000+00:00,,0.029974038234599952,0.5,,,,,,0.0034430919935987585,0.5
dwnn_square,LL,dpi_g,4,2024-12-15 07:49:34.221000+00:00,,0.029974038234599952,0.5,,,,,,0.0034430919935987585,0.5
dwnn_square,LL,dpi_g,5,2024-12-15 07:49:36.262000+00:00,,0.029974038234599952,0.5,,,,,,0.0033947623666343357,0.5
dwnn_square,LL,dpi_g,6,2024-12-15 07:49:49.202000+00:00,,0.029974038234599952,0.5,,,,,,0.0033947623666343357,0.5
dwnn_square,LL,dpi_g,7,2024-12-15 07:49:53.554000+00:00,,0.029974038234599952,0.5,,,,,,0.0033947623666343357,0.5
dwnn_square,LL,dpi_g,8,2024-12-15 07:49:55.360000+00:00,,0.029974038234599952,0.5,,,,,,0.0033947623666343357,0.5
dwnn_square,LL,davis,0,2024-12-15 07:49:57.468000+00:00,,0.050106467926537133,0.5,,,,,,0.0058499895535900825,0.5
dwnn_square,LL,davis,1,2024-12-15 07:49:57.837000+00:00,,0.050106467926537133,0.5,,,,,,0.0058499895535900825,0.5
dwnn_square,LL,davis,2,2024-12-15 07:50:00.598000+00:00,,0.050106467926537133,0.5,,,,,,0.0058499895535900825,0.5
dwnn_square,LL,davis,3,2024-12-15 07:50:06.742000+00:00,,0.050106467926537133,0.5,,,,,,0.005815370686353031,0.5
dwnn_square,LL,davis,4,2024-12-15 07:50:14.353000+00:00,,0.050106467926537133,0.5,,,,,,0.005815370686353031,0.5
dwnn_square,LL,davis,5,2024-12-15 07:50:19.096000+00:00,,0.050106467926537133,0.5,,,,,,0.005815370686353031,0.5
dwnn_square,LL,davis,6,2024-12-15 07:50:34.906000+00:00,,0.050106467926537133,0.5,,,,,,0.005815370686353031,0.5
dwnn_square,LL,davis,7,2024-12-15 07:50:35.356000+00:00,,0.050106467926537133,0.5,,,,,,0.005815370686353031,0.5
dwnn_square,LL,davis,8,2024-12-15 07:50:35.845000+00:00,,0.050106467926537133,0.5,,,,,,0.005815370686353031,0.5
dwnn_square,LL,dpi_i,0,2024-12-15 07:50:37.827000+00:00,,0.034453781512605045,0.5,,,,,,0.0071051368218915025,0.5
dwnn_square,LL,dpi_i,1,2024-12-15 07:50:49.909000+00:00,,0.034453781512605045,0.5,,,,,,0.007081302959744593,0.5
dwnn_square,LL,dpi_i,2,2024-12-15 07:50:55.749000+00:00,,0.034453781512605045,0.5,,,,,,0.007081302959744593,0.5
dwnn_square,LL,dpi_i,3,2024-12-15 07:51:09.092000+00:00,,0.034453781512605045,0.5,,,,,,0.007081302959744593,0.5
dwnn_square,LL,dpi_i,4,2024-12-15 07:51:10.874000+00:00,,0.034453781512605045,0.5,,,,,,0.007081302959744593,0.5
dwnn_square,LL,mirna_disease,0,2024-12-15 07:51:12.059000+00:00,,0.11550882979454408,0.5,,,,,,0.025457573864819335,0.5
dwnn_square,LL,mirna_disease,1,2024-12-15 07:51:17.053000+00:00,,0.11550882979454408,0.5,,,,,,0.025457573864819335,0.5
dwnn_square,LL,mirna_disease,2,2024-12-15 07:51:28.836000+00:00,,0.11550882979454408,0.5,,,,,,0.025457573864819335,0.5
dwnn_square,LL,mirna_disease,3,2024-12-15 07:51:29.866000+00:00,,0.11550882979454408,0.5,,,,,,0.02544835092036152,0.5
dwnn_square,LL,mirna_disease,4,2024-12-15 07:51:36.458000+00:00,,0.11550882979454408,0.5,,,,,,0.02544835092036152,0.5
dwnn_square,LL,dpi_e,0,2024-12-15 07:51:41.282000+00:00,,0.009902531474211452,0.5,,,,,,0.0019990448249982942,0.5
dwnn_square,LL,dpi_e,1,2024-12-15 07:51:47.693000+00:00,,0.009902531474211452,0.5,,,,,,0.001995640293512634,0.5
dwnn_square,LL,dpi_e,2,2024-12-15 07:52:02.512000+00:00,,0.009902531474211452,0.5,,,,,,0.001995640293512634,0.5
dwnn_square,LL,dpi_e,3,2024-12-15 07:53:22.057000+00:00,,0.009902531474211452,0.5,,,,,,0.001995640293512634,0.5
dwnn_square,LL,dpi_e,4,2024-12-15 07:53:23.376000+00:00,,0.009902531474211452,0.5,,,,,,0.001995640293512634,0.5
dwnn_square,LL,srn,0,2024-12-15 07:53:40.056000+00:00,,0.01780116924961001,0.5,,,,,,0.003613632218020834,0.5
dwnn_square,LL,srn,1,2024-12-15 07:53:41.309000+00:00,,0.01780116924961001,0.5,,,,,,0.003613632218020834,0.5
dwnn_square,LL,srn,2,2024-12-15 07:53:42.755000+00:00,,0.01780116924961001,0.5,,,,,,0.003613632218020834,0.5
dwnn_square,LL,srn,3,2024-12-15 07:53:43.909000+00:00,,0.01780116924961001,0.5,,,,,,0.0036087200875558317,0.5
dwnn_square,LL,srn,4,2024-12-15 07:55:08.515000+00:00,,0.01780116924961001,0.5,,,,,,0.0036087200875558317,0.5
dwnn_square,LL,ern,0,2024-12-15 07:57:15.179000+00:00,,0.018370375329138214,0.5,,,,,,0.003731132022058407,0.5
dwnn_square,LL,ern,1,2024-12-15 07:57:23.939000+00:00,,0.018370375329138214,0.5,,,,,,0.003731132022058407,0.5
dwnn_square,LL,ern,2,2024-12-15 07:57:28.998000+00:00,,0.018370375329138214,0.5,,,,,,0.003731132022058407,0.5
dwnn_square,LL,ern,3,2024-12-15 07:57:32.588000+00:00,,0.018370375329138214,0.5,,,,,,0.003725491306243312,0.5
dwnn_square,LL,ern,4,2024-12-15 07:57:36.995000+00:00,,0.018370375329138214,0.5,,,,,,0.003725491306243312,0.5
dwnn_square,LL,kiba,0,2024-12-15 07:57:48.586000+00:00,,0.19743328251475428,0.5,,,,,,0.04689423065112451,0.5
dwnn_square,LL,kiba,1,2024-12-15 07:58:09.118000+00:00,,0.19743328251475428,0.5,,,,,,0.04689423065112451,0.5
dwnn_square,LL,kiba,2,2024-12-15 07:58:23.498000+00:00,,0.19743328251475428,0.5,,,,,,0.04689423065112451,0.5
dwnn_square,LL,kiba,3,2024-12-15 07:58:23.588000+00:00,,0.19743328251475428,0.5,,,,,,0.04689188923609064,0.5
dwnn_square,LL,kiba,4,2024-12-15 07:58:32.896000+00:00,,0.19743328251475428,0.5,,,,,,0.04689188923609064,0.5
dwnn_square,LL,npinter,0,2024-12-15 07:58:49.296000+00:00,,0.1811819893172531,0.5,,,,,,0.04238076912750476,0.5
dwnn_square,LL,npinter,1,2024-12-15 07:58:55.874000+00:00,,0.1811819893172531,0.5,,,,,,0.04238076912750476,0.5
dwnn_square,LL,npinter,2,2024-12-15 07:59:18.428000+00:00,,0.1811819893172531,0.5,,,,,,0.04238076912750476,0.5
dwnn_square,LL,npinter,3,2024-12-15 07:59:24.239000+00:00,,0.1811819893172531,0.5,,,,,,0.042376483960030964,0.5
dwnn_square,LL,npinter,4,2024-12-15 08:00:23.253000+00:00,,0.1811819893172531,0.5,,,,,,0.042376483960030964,0.5
dwnn_square,LL,mirtarbase,0,2024-12-15 08:00:27.616000+00:00,,0.07064627972648738,0.5,,,,,,0.014976171483504122,0.5
dwnn_square,LL,mirtarbase,1,2024-12-15 08:00:30.912000+00:00,,0.07064627972648738,0.5,,,,,,0.014976171483504122,0.5
dwnn_square,LL,mirtarbase,2,2024-12-15 08:00:49.040000+00:00,,0.07064627972648738,0.5,,,,,,0.014976171483504122,0.5
dwnn_square,LL,mirtarbase,3,2024-12-15 08:00:50.411000+00:00,,0.07064627972648738,0.5,,,,,,0.014974828325360939,0.5
dwnn_square,LL,mirtarbase,4,2024-12-15 08:02:37.190000+00:00,,0.07064627972648738,0.5,,,,,,0.014974828325360939,0.5
nrlmf_bxt_bgso,LL,te_pirna,0,2024-12-15 08:03:41.714000+00:00,,0.918203477222193,0.9767354110824072,,,,,,0.02808503441430501,0.6470674447730966
nrlmf_bxt_bgso,LL,te_pirna,1,2024-12-15 08:03:50.205000+00:00,,0.8907854625963546,0.9772481621451733,,,,,,0.038034207654960864,0.6702774002718043
nrlmf_bxt_bgso,LL,te_pirna,2,2024-12-15 08:04:02.547000+00:00,,0.9274405636608484,0.9793255705207319,,,,,,0.025235847084074444,0.6858528526127854
nrlmf_bxt_bgso,LL,te_pirna,3,2024-12-15 08:04:37.427000+00:00,,0.9336605708450202,0.988840424544252,,,,,,0.0500211493649897,0.833986196605111
nrlmf_bxt_bgso,LL,te_pirna,4,2024-12-15 08:05:33.786000+00:00,,0.901273172042824,0.9895627051110719,,,,,,0.03963268154316924,0.8672822234657713
nrlmf_bxt_bgso,LL,te_pirna,5,2024-12-15 08:06:22.637000+00:00,,0.8557026233058006,0.9745941217604907,,,,,,0.024247862579708734,0.646894236149972
nrlmf_bxt_bgso,LL,te_pirna,6,2024-12-15 08:06:33.545000+00:00,,0.8752669324920053,0.9911273624238646,,,,,,0.04367390926181445,0.9067871132784394
nrlmf_bxt_bgso,LL,te_pirna,7,2024-12-15 08:06:37.864000+00:00,,0.9416470873543193,0.9846259855765339,,,,,,0.06984045430924594,0.7673541716630692
nrlmf_bxt_bgso,LL,te_pirna,8,2024-12-15 08:07:00.630000+00:00,,0.9350002647547554,0.9862289714571414,,,,,,0.050814679398514175,0.7928158392623977
nrlmf_bxt_bgso,LL,te_pirna,9,2024-12-15 08:10:12.247000+00:00,,0.8877210898191296,0.9800333714063773,,,,,,0.03734119210651055,0.7293015695366002
nrlmf_bxt_bgso,LL,te_pirna,10,2024-12-15 08:11:10.232000+00:00,,0.8755252603489443,0.984023801188867,,,,,,0.051885838031617205,0.7917232925626883
nrlmf_bxt_bgso,LL,te_pirna,11,2024-12-15 08:11:24.070000+00:00,,0.8922798469937508,0.9855007286686615,,,,,,0.026974313022796098,0.7875252894838793
nrlmf_bxt_bgso,LL,te_pirna,12,2024-12-15 08:11:29.348000+00:00,,0.7117904400937177,0.9748487937999709,,,,,,0.05227421310896176,0.8439728523668087
nrlmf_bxt_bgso,LL,te_pirna,13,2024-12-15 08:11:44.033000+00:00,,0.8838438498481831,0.9833040758599015,,,,,,0.02001167142185715,0.7656292597534904
nrlmf_bxt_bgso,LL,te_pirna,14,2024-12-15 08:12:17.722000+00:00,,0.8821946782520418,0.9824872514924717,,,,,,0.07031350290890608,0.748425236393899
nrlmf_bxt_bgso,LL,te_pirna,15,2024-12-15 08:12:51.465000+00:00,,0.9047623369633652,0.9905728758094781,,,,,,0.06492534602662521,0.870460447964645
nrlmf_bxt_bgso,LL,lncrna_cancer,0,2024-12-15 08:13:12.616000+00:00,,0.8514986975633609,0.9755078684690042,,,,,,0.1944411980661682,0.8961121382949824
nrlmf_bxt_bgso,LL,lncrna_cancer,1,2024-12-15 08:13:24.988000+00:00,,0.9079903151775389,0.9830226820489031,,,,,,0.18247347164076624,0.8897133033882326
nrlmf_bxt_bgso,LL,lncrna_cancer,2,2024-12-15 08:13:56.457000+00:00,,0.8795448003252301,0.9800166060545481,,,,,,0.14029609303210597,0.8932899912770151
nrlmf_bxt_bgso,LL,lncrna_cancer,3,2024-12-15 08:14:01.257000+00:00,,0.9306348833378634,0.9841654017470087,,,,,,0.13540026585462878,0.8824556214840694
nrlmf_bxt_bgso,LL,lncrna_cancer,4,2024-12-15 08:14:04.450000+00:00,,0.8474749451878852,0.9750860982259683,,,,,,0.18427885505646519,0.8972964028029741
nrlmf_bxt_bgso,LL,lncrna_cancer,5,2024-12-15 08:14:10.589000+00:00,,0.9103354040394787,0.982970689138554,,,,,,0.12486387311743102,0.8859947239584571
nrlmf_bxt_bgso,LL,lncrna_cancer,6,2024-12-15 08:14:30.248000+00:00,,0.8748859202915957,0.9789330163154104,,,,,,0.140936937940667,0.8892439698295629
nrlmf_bxt_bgso,LL,lncrna_cancer,7,2024-12-15 08:15:13.057000+00:00,,0.9490851766080015,0.9850870391431724,,,,,,0.07966762507945432,0.8657880305859011
nrlmf_bxt_bgso,LL,lncrna_cancer,8,2024-12-15 08:17:54.315000+00:00,,0.8388311281069609,0.9729432335968918,,,,,,0.16219290325329214,0.8960201711324652
nrlmf_bxt_bgso,LL,lncrna_disease,0,2024-12-15 08:18:44.720000+00:00,,0.9903127136235167,0.9987866018703432,,,,,,0.6789548763220856,0.9892388728598431
nrlmf_bxt_bgso,LL,lncrna_disease,1,2024-12-15 08:18:46.434000+00:00,,0.9739273397201341,0.9968037784394842,,,,,,0.5716124136170148,0.9792518261959278
nrlmf_bxt_bgso,LL,lncrna_disease,2,2024-12-15 08:19:29.187000+00:00,,0.992684873756037,0.9989580500862828,,,,,,0.7068579902183906,0.990619707519713
nrlmf_bxt_bgso,LL,lncrna_disease,3,2024-12-15 08:19:43.315000+00:00,,0.9896606533142115,0.9980855541382498,,,,,,0.6940774584007692,0.9831767491834384
nrlmf_bxt_bgso,LL,lncrna_disease,4,2024-12-15 08:20:10.096000+00:00,,0.9842951946245869,0.997917865198654,,,,,,0.5674704571442267,0.9820646446734765
nrlmf_bxt_bgso,LL,lncrna_disease,5,2024-12-15 08:20:58.774000+00:00,,0.9843257190200849,0.9974997144726466,,,,,,0.6165588468185963,0.979114993071662
nrlmf_bxt_bgso,LL,lncrna_disease,6,2024-12-15 08:31:05.155000+00:00,,0.9924141797213489,0.9992506891194796,,,,,,0.7179552932477461,0.9935462440236121
nrlmf_bxt_bgso,LL,lncrna_disease,7,2024-12-15 08:37:34.984000+00:00,,0.9868434948493375,0.9982018051747011,,,,,,0.6227486578107854,0.9846054479809169
nrlmf_bxt_bgso,LL,lncrna_disease,8,2024-12-15 08:39:00.095000+00:00,,0.9838574063935316,0.9977013285890044,,,,,,0.6085884760560923,0.980785265280834
nrlmf_bxt_bgso,LL,lncrna_mirna,0,2024-12-15 08:39:47.834000+00:00,,0.974442565291609,0.989139804602508,,,,,,0.5043250816420335,0.9029493447660482
nrlmf_bxt_bgso,LL,lncrna_mirna,1,2024-12-15 08:40:21.894000+00:00,,0.9709550053850698,0.9853994855274008,,,,,,0.48861695543964134,0.8695244933948616
nrlmf_bxt_bgso,LL,lncrna_mirna,2,2024-12-15 08:41:02.465000+00:00,,0.978135331940609,0.9909599206962078,,,,,,0.5585010785570284,0.9184734132511208
nrlmf_bxt_bgso,LL,lncrna_mirna,3,2024-12-15 08:45:08.374000+00:00,,0.9772266647304727,0.9894974941055675,,,,,,0.5762986135153892,0.905284740419936
nrlmf_bxt_bgso,LL,lncrna_mirna,4,2024-12-15 08:46:51.681000+00:00,,0.9791840244924485,0.9934450769363297,,,,,,0.5302578905804154,0.9408854186092857
nrlmf_bxt_bgso,LL,lncrna_mirna,5,2024-12-15 08:49:57.357000+00:00,,0.9761038738480654,0.9914087164453391,,,,,,0.4829760814492855,0.9225208097776915
